item_name,amount,type,date,farm_owner_id
rubber,5702.48,Investment,2024-02-19,12
duck,8860.88,Investment,2022-06-24,4
fish,1311.51,Harvest,2022-02-12,30
tractor,4369.07,Investment,2022-08-01,63
poultry,9645.05,Harvest,2022-02-23,6
cows,713.53,Harvest,2023-12-11,23
vegetable,7933.15,Harvest,2022-11-10,94
plough,821.49,Investment,2023-04-02,60
sprayer,566.04,Investment,2023-04-02,38
harvester,470.97,Harvest,2023-01-28,72
plough,8596.44,Investment,2023-08-28,91
pig,2856.93,Investment,2023-06-26,59
tractor,1460.09,Harvest,2023-01-31,66
tractor,5306.51,Investment,2024-02-28,52
sugarcane,6156.06,Investment,2024-04-16,62
wheat,4808.67,Harvest,2023-05-15,6
irrigation system,6127.12,Investment,2022-07-07,16
pulses,3781.34,Harvest,2024-06-14,87
millets,9951.73,Investment,2023-11-08,89
sheep,2321.51,Investment,2022-11-17,33
hen,3836.18,Investment,2023-01-27,18
irrigation system,597.82,Investment,2023-01-17,29
pulses,6053.4,Investment,2023-05-30,12
groundnut,473.61,Harvest,2022-04-03,76
vegetable,9905.71,Harvest,2024-05-17,11
tea,9143.47,Investment,2022-05-25,43
sheep,7336.78,Investment,2023-02-04,18
plough,1137.89,Investment,2024-03-20,80
cow,7365.25,Harvest,2023-10-26,57
sprayer,2609.73,Harvest,2023-02-21,33
rice,9591.67,Investment,2022-09-03,21
turkey,3006.21,Harvest,2023-09-25,88
seed drill,2272.24,Investment,2023-01-15,5
sprayer,7440.08,Investment,2024-04-10,26
buffalo,5904.74,Harvest,2024-02-16,8
groundnut,5330.35,Investment,2022-12-21,93
poultry,7780.53,Harvest,2022-02-13,90
wheat,1818.18,Investment,2022-08-21,90
goats,8673.4,Harvest,2023-12-11,46
cows,6681.62,Investment,2023-05-21,11
groundnut,3556.75,Investment,2023-02-05,3
tea,8407.65,Investment,2023-05-01,85
horse,809.37,Harvest,2022-01-13,16
tea,6619.86,Investment,2022-11-14,38
rice,5342.44,Harvest,2022-03-28,50
seed drill,2414.91,Investment,2022-10-03,59
groundnut,8735.24,Investment,2024-06-13,16
tea,1003.73,Investment,2023-03-20,27
irrigation system,2430.79,Investment,2022-01-10,17
rubber,2658.02,Harvest,2023-09-15,88
millets,1761.58,Investment,2023-02-08,95
cotton,3928.88,Harvest,2022-03-11,50
poultry,1664.61,Investment,2023-07-27,76
millets,3932.53,Harvest,2023-08-23,77
fish,8993.96,Harvest,2022-05-02,31
groundnut,9052.71,Harvest,2024-05-15,66
irrigation system,408.88,Harvest,2024-02-22,92
coffee,3912.3,Harvest,2024-03-20,41
sprayer,9192.88,Harvest,2023-06-19,56
sheep,377.28,Investment,2023-03-30,86
fish,7260.26,Investment,2023-09-03,19
vegetable,2425.43,Harvest,2022-10-12,68
millets,8452.89,Harvest,2022-04-18,80
rice,5938.42,Harvest,2022-08-07,70
rubber,1613.14,Investment,2023-01-27,62
wheat,2635.71,Harvest,2023-04-04,1
cows,8790.59,Investment,2022-02-14,36
rice,7628.52,Harvest,2022-09-09,3
millets,1796.06,Harvest,2023-06-26,7
irrigation system,2977.78,Harvest,2022-07-03,35
poultry,6069.49,Investment,2023-08-10,80
wheat,2233.44,Harvest,2023-09-12,74
sheep,6295.02,Harvest,2024-03-05,11
tractor,8636.61,Investment,2024-06-03,79
sugarcane,7532.82,Harvest,2023-08-23,41
cotton,2683.9,Harvest,2022-05-30,8
rice,8982.71,Investment,2024-01-03,48
hen,1322.42,Investment,2024-06-15,65
seed drill,661.63,Harvest,2022-07-12,17
maize,1748.5,Harvest,2023-11-14,52
maize,8944.04,Investment,2023-11-15,2
irrigation system,5404.68,Harvest,2023-03-17,2
tractor,3666.98,Investment,2023-01-30,68
goat,2771.75,Investment,2022-02-05,87
seed drill,7409.31,Harvest,2022-11-04,75
sheep,9646.79,Investment,2022-11-17,11
fish,9807.66,Harvest,2023-02-01,67
plough,6365.93,Investment,2023-01-17,86
poultry,7953.68,Harvest,2023-12-06,3
vegetable,8500.4,Harvest,2023-11-29,34
groundnut,9414.8,Harvest,2022-02-01,87
buffalo,2813.29,Investment,2023-11-28,9
wheat,4933.84,Investment,2022-09-07,79
goats,441.83,Harvest,2024-06-09,93
tea,2084.55,Investment,2022-04-28,72
sugarcane,501.36,Investment,2022-01-31,75
pulses,5251.82,Investment,2023-03-09,54
fertilizer spreader,864.77,Harvest,2022-10-03,86
sheep,9270.4,Harvest,2024-03-05,63
cotton,8084.24,Harvest,2024-01-16,6
fish,7291.11,Harvest,2023-05-31,49
pig,7810.45,Harvest,2022-11-20,93
pig,217.08,Investment,2024-03-17,57
groundnut,1569.96,Harvest,2023-08-11,28
goat,4789.48,Investment,2022-12-18,41
tea,5941.34,Harvest,2023-11-15,64
poultry,4678.46,Harvest,2024-05-03,56
fruit,2013.95,Harvest,2022-09-13,100
plough,1841.54,Harvest,2023-10-22,30
cotton,9555.09,Investment,2024-03-11,18
duck,8284.93,Investment,2022-12-28,93
buffalo,9371.41,Harvest,2023-05-17,49
millets,4630.73,Harvest,2023-04-04,32
cotton,7089.64,Investment,2022-10-27,1
seed drill,1412.76,Investment,2022-11-06,100
tractor,5837.22,Harvest,2024-03-14,70
pig,1019.87,Harvest,2023-08-09,29
fertilizer spreader,3879.39,Investment,2022-10-20,73
harvester,6897.49,Investment,2024-03-04,48
wheat,6403.85,Investment,2022-09-12,36
pulses,3370.23,Harvest,2023-06-01,41
hen,5182.36,Harvest,2023-02-24,47
cow,6619.6,Harvest,2023-08-06,12
buffalo,379.3,Harvest,2023-05-01,3
horse,4456.8,Harvest,2023-03-21,43
duck,2870.16,Investment,2024-02-06,75
seed drill,8337.81,Investment,2022-04-11,100
coffee,2754.79,Harvest,2023-03-23,32
fertilizer spreader,1684.48,Investment,2022-05-14,70
buffalo,4306.11,Harvest,2022-12-17,79
fertilizer spreader,8244.83,Investment,2022-12-27,93
vegetable,4229.11,Investment,2024-01-10,53
cotton,2812.42,Harvest,2023-09-27,79
rubber,4702.01,Harvest,2022-03-17,86
cotton,3908.19,Harvest,2022-12-29,22
millets,5816.73,Harvest,2022-10-14,6
rubber,9560.2,Harvest,2023-09-17,25
rice,6973.01,Harvest,2022-11-09,20
cow,3203.25,Investment,2023-07-29,73
goat,1772.96,Harvest,2024-03-27,77
coffee,9749.12,Harvest,2023-07-14,32
harvester,806.19,Harvest,2022-06-02,52
tea,8764.94,Harvest,2024-02-14,78
sheep,9409.85,Harvest,2024-04-18,31
coffee,5176.76,Investment,2023-10-30,73
cows,2106.09,Harvest,2024-02-04,92
duck,169.14,Harvest,2023-02-09,83
rice,4818.03,Investment,2023-10-04,44
sprayer,5052.4,Harvest,2023-06-16,18
wheat,1756.94,Harvest,2024-02-08,24
tractor,5628.54,Harvest,2023-09-08,77
tractor,6889.59,Investment,2022-06-07,46
goat,1399.11,Harvest,2022-07-18,69
tractor,3536.69,Harvest,2022-07-17,93
duck,1108.13,Investment,2023-03-31,74
tea,5403.11,Investment,2024-04-04,35
pulses,9354.79,Investment,2023-12-22,88
hen,6742.37,Investment,2022-03-02,35
coconut,3368.37,Harvest,2024-04-04,53
duck,9571.79,Harvest,2022-05-27,56
maize,6899.47,Harvest,2023-01-18,80
goat,272.73,Harvest,2023-10-13,93
maize,1853.29,Investment,2023-10-09,47
plough,7215.81,Investment,2024-02-10,72
harvester,5638.0,Harvest,2022-07-30,29
fertilizer spreader,265.0,Investment,2022-11-10,18
pig,9171.83,Investment,2022-12-18,12
tea,2034.6,Investment,2022-09-29,85
plough,4826.82,Investment,2024-03-26,45
coffee,4233.77,Harvest,2023-03-24,20
sugarcane,6228.44,Harvest,2023-07-28,61
poultry,7574.6,Investment,2023-08-02,43
seed drill,1599.49,Harvest,2022-05-30,59
poultry,8558.61,Investment,2022-09-02,10
cow,9151.55,Investment,2022-10-30,40
turkey,3456.05,Harvest,2022-04-29,88
fertilizer spreader,9295.46,Investment,2023-07-19,26
hen,6921.81,Harvest,2022-08-24,8
fertilizer spreader,5821.32,Harvest,2023-05-29,82
coffee,8130.25,Harvest,2023-07-17,9
buffalo,7811.41,Harvest,2023-04-18,6
sprayer,7604.56,Investment,2023-01-07,36
seed drill,5131.03,Harvest,2024-03-17,34
rubber,4840.07,Harvest,2022-09-29,28
rice,7765.13,Harvest,2022-01-20,36
fruit,202.92,Harvest,2022-03-09,16
fish,9188.98,Harvest,2022-04-04,35
cow,8374.76,Harvest,2023-07-18,28
rubber,5284.28,Investment,2023-06-11,93
horse,9224.12,Investment,2022-02-26,90
seed drill,511.04,Harvest,2022-12-15,7
sprayer,7759.64,Harvest,2022-11-26,61
fish,7894.94,Harvest,2023-02-19,12
harvester,9325.19,Harvest,2024-05-01,38
turkey,4721.78,Investment,2022-05-25,75
groundnut,5196.48,Investment,2024-05-04,93
turkey,7095.85,Investment,2023-05-13,3
sprayer,4550.45,Harvest,2024-01-31,60
tea,9506.43,Harvest,2024-06-05,8
coffee,6938.43,Harvest,2023-06-20,60
hen,5231.07,Investment,2023-01-08,25
cows,478.85,Investment,2022-08-31,22
vegetable,2696.75,Investment,2023-01-29,87
cotton,1860.47,Investment,2023-11-14,49
pulses,6033.23,Harvest,2022-01-10,68
rice,5079.62,Harvest,2022-01-24,2
cotton,6308.6,Investment,2023-05-21,3
fertilizer spreader,690.04,Harvest,2023-04-09,20
horse,6689.2,Harvest,2022-06-29,41
millets,4296.48,Investment,2022-11-17,94
tractor,5539.2,Investment,2022-12-29,66
tractor,6370.99,Investment,2022-01-01,54
millets,5897.95,Harvest,2022-07-21,59
sheep,593.69,Investment,2024-03-28,4
pig,2495.51,Investment,2023-07-22,34
coffee,8594.68,Harvest,2023-11-16,71
goat,1765.39,Harvest,2022-08-25,52
pig,5588.54,Harvest,2024-06-19,8
sprayer,4005.8,Harvest,2023-04-27,23
wheat,2588.56,Investment,2022-12-16,97
hen,4105.12,Investment,2024-04-16,50
fertilizer spreader,5893.82,Investment,2023-04-22,47
goats,4437.71,Harvest,2023-02-26,69
goats,1569.47,Harvest,2024-02-13,50
sugarcane,566.33,Harvest,2024-02-24,25
millets,2804.5,Harvest,2022-03-27,96
duck,5582.78,Harvest,2022-06-30,75
harvester,2399.87,Investment,2022-06-03,55
tractor,8831.49,Harvest,2024-03-19,4
irrigation system,7182.5,Harvest,2022-10-14,81
coffee,1374.41,Investment,2022-10-24,7
goat,6487.59,Investment,2022-08-18,8
turkey,3019.34,Investment,2023-12-25,59
buffalo,1454.18,Harvest,2023-12-06,98
wheat,1757.44,Investment,2023-11-19,71
goats,7313.25,Harvest,2024-05-10,85
turkey,254.1,Harvest,2022-01-11,79
irrigation system,3164.82,Investment,2024-06-04,70
pig,2407.23,Harvest,2022-01-12,86
cows,8606.67,Investment,2022-06-04,84
turkey,8815.23,Harvest,2024-01-11,69
poultry,3019.65,Harvest,2023-03-17,19
harvester,1285.33,Investment,2024-02-15,52
harvester,8086.79,Investment,2023-05-25,96
maize,444.23,Investment,2023-10-11,34
fruit,3565.98,Investment,2022-06-02,36
rice,917.0,Harvest,2022-06-11,8
horse,4453.68,Harvest,2023-04-12,18
tea,2506.35,Investment,2023-01-06,3
plough,4460.52,Investment,2022-07-21,79
cows,5799.38,Investment,2022-01-09,95
pulses,4950.44,Investment,2023-11-18,49
pulses,1849.74,Harvest,2022-08-04,78
buffalo,9465.9,Investment,2022-10-22,19
fertilizer spreader,707.59,Investment,2024-01-22,43
cotton,1128.44,Investment,2023-03-18,69
duck,1646.59,Investment,2023-08-09,92
groundnut,4374.48,Harvest,2023-10-31,41
harvester,2559.77,Investment,2023-03-25,48
coconut,4059.26,Harvest,2022-03-01,3
millets,5969.52,Harvest,2022-05-19,51
duck,9281.58,Investment,2023-05-12,73
coffee,2448.62,Harvest,2023-03-31,62
maize,5956.23,Harvest,2024-01-13,12
fish,2149.89,Investment,2022-02-26,97
cow,4841.94,Harvest,2022-03-04,96
harvester,626.93,Investment,2024-01-26,63
pulses,7533.6,Investment,2023-06-17,38
goat,1393.01,Harvest,2022-06-18,51
pulses,5040.88,Harvest,2023-02-16,6
horse,8337.42,Investment,2023-01-14,11
coffee,4533.77,Harvest,2023-08-26,28
wheat,6582.73,Investment,2022-09-07,85
goats,4163.03,Investment,2022-10-15,84
rubber,840.51,Investment,2023-10-08,16
sprayer,3505.44,Investment,2022-01-10,27
turkey,411.59,Investment,2024-05-27,76
sheep,9060.15,Investment,2023-05-18,87
rice,104.55,Harvest,2024-03-15,68
cotton,6367.25,Harvest,2022-06-15,41
cow,7022.5,Harvest,2024-03-11,29
plough,6798.86,Harvest,2023-09-18,51
fish,8280.17,Harvest,2023-11-16,86
pulses,4238.91,Investment,2022-11-30,66
sheep,1988.3,Harvest,2023-06-27,12
goats,1555.25,Harvest,2023-05-18,17
horse,7086.04,Harvest,2023-04-03,43
turkey,8643.17,Investment,2023-06-02,81
buffalo,7252.44,Investment,2023-03-22,18
millets,2758.31,Investment,2022-02-18,49
plough,2688.26,Harvest,2023-10-06,64
cows,1883.9,Harvest,2023-11-24,49
sugarcane,3549.97,Investment,2023-07-22,84
groundnut,7093.57,Investment,2022-12-10,33
goats,4302.62,Harvest,2023-03-26,18
pulses,228.37,Investment,2024-02-19,22
fish,7261.22,Harvest,2023-12-09,98
millets,1161.95,Investment,2023-06-01,80
tractor,9118.77,Investment,2022-10-29,51
sprayer,8523.96,Investment,2022-11-15,40
fish,3304.76,Investment,2023-06-10,1
goat,2602.43,Investment,2023-05-04,90
turkey,183.4,Harvest,2022-04-21,62
pulses,7605.53,Harvest,2024-05-21,2
rice,3156.87,Harvest,2023-04-07,61
pig,5474.65,Investment,2024-02-10,64
goat,9178.57,Investment,2022-08-07,73
rice,7733.13,Harvest,2023-08-27,23
fish,3610.27,Investment,2022-04-11,18
goat,896.18,Harvest,2022-12-09,39
harvester,5345.13,Investment,2024-03-12,74
tractor,6995.9,Harvest,2023-05-07,13
vegetable,2325.76,Investment,2023-06-24,2
pig,447.5,Harvest,2024-06-04,36
cows,1118.29,Investment,2022-05-09,3
fish,788.74,Harvest,2023-05-23,97
coffee,8154.79,Harvest,2023-01-22,54
coconut,1629.77,Harvest,2022-07-11,94
goats,3136.53,Investment,2023-01-14,97
seed drill,5745.43,Investment,2024-06-17,1
millets,2123.72,Investment,2022-10-02,25
buffalo,4440.02,Harvest,2023-07-03,9
plough,3636.55,Harvest,2022-10-29,7
pig,4240.57,Investment,2023-07-23,63
harvester,8371.14,Harvest,2023-05-08,81
rubber,976.49,Harvest,2024-04-22,25
tractor,3660.75,Harvest,2022-07-10,34
fruit,1668.58,Harvest,2023-04-08,14
harvester,2507.2,Investment,2022-05-18,89
irrigation system,3984.41,Investment,2024-06-07,69
plough,3703.16,Harvest,2022-10-12,92
sheep,3742.99,Investment,2022-09-25,31
horse,1368.9,Investment,2022-05-13,22
horse,745.17,Investment,2023-06-07,26
millets,8873.76,Harvest,2024-01-28,65
sprayer,4439.4,Harvest,2023-07-18,56
groundnut,6327.44,Harvest,2022-01-14,25
sheep,656.33,Investment,2023-04-20,81
duck,739.39,Harvest,2024-05-25,76
vegetable,5069.58,Investment,2022-10-18,36
horse,3185.53,Harvest,2022-04-04,37
horse,1768.49,Investment,2023-07-25,15
cows,7314.5,Investment,2023-12-21,71
fish,3139.35,Investment,2023-03-16,92
plough,6227.9,Investment,2023-05-24,60
maize,6369.01,Investment,2022-04-01,55
cows,6431.01,Investment,2023-10-06,49
poultry,3716.15,Investment,2023-07-21,81
pig,8221.95,Harvest,2024-02-09,37
irrigation system,7245.23,Investment,2022-04-13,78
groundnut,193.95,Investment,2023-05-16,5
seed drill,4828.93,Investment,2024-01-17,37
sprayer,3956.07,Harvest,2023-07-02,68
fertilizer spreader,2836.87,Investment,2024-05-04,88
pulses,6264.25,Harvest,2023-02-13,10
turkey,2240.3,Harvest,2023-09-22,98
vegetable,8806.47,Investment,2023-03-27,8
sprayer,8008.51,Harvest,2024-06-17,81
horse,1354.96,Harvest,2022-06-27,58
harvester,8449.36,Harvest,2023-04-23,65
fish,4121.2,Harvest,2023-10-30,72
hen,5015.8,Harvest,2022-09-05,70
vegetable,8694.49,Harvest,2023-03-30,18
cows,1252.45,Investment,2023-09-29,48
millets,3293.23,Investment,2022-04-06,23
coconut,3106.16,Harvest,2023-05-11,44
fruit,6161.0,Harvest,2023-08-30,96
pulses,7584.4,Investment,2023-07-23,8
turkey,7893.67,Harvest,2024-02-05,88
fish,7910.98,Harvest,2023-09-02,80
vegetable,253.48,Harvest,2023-06-22,57
vegetable,4692.23,Investment,2023-03-13,90
rice,8901.4,Investment,2023-09-03,36
plough,4813.12,Harvest,2023-08-16,21
cow,2039.97,Harvest,2022-09-22,40
vegetable,5626.0,Harvest,2023-11-09,75
sprayer,2068.28,Harvest,2023-05-26,12
harvester,9226.99,Harvest,2023-04-29,69
tractor,8632.11,Investment,2024-05-28,32
cows,9887.62,Investment,2022-03-14,88
coconut,2423.48,Investment,2024-01-24,32
poultry,2671.82,Harvest,2023-01-13,88
pig,8515.46,Harvest,2023-02-23,92
coconut,2499.47,Investment,2022-11-16,48
tractor,5801.5,Harvest,2023-03-29,4
harvester,4674.9,Investment,2022-07-08,30
cows,4133.28,Investment,2022-04-01,34
seed drill,1094.55,Harvest,2023-03-10,50
coffee,2392.74,Harvest,2023-08-30,58
groundnut,2324.54,Harvest,2022-11-30,42
coffee,9968.76,Investment,2022-06-16,21
wheat,1497.91,Harvest,2024-01-02,82
groundnut,4109.48,Investment,2023-01-18,1
goat,5316.0,Investment,2023-04-22,37
seed drill,8023.81,Harvest,2023-03-15,1
tractor,393.28,Investment,2023-03-12,51
sugarcane,2918.12,Investment,2023-10-31,47
millets,9403.31,Investment,2024-01-11,44
sprayer,8932.75,Harvest,2023-07-21,15
fruit,1195.64,Investment,2022-01-09,57
fertilizer spreader,1388.1,Investment,2022-04-17,3
sugarcane,302.39,Harvest,2022-12-31,71
fertilizer spreader,6096.39,Harvest,2024-03-23,26
buffalo,9899.7,Investment,2023-02-27,10
cotton,3421.75,Harvest,2022-08-19,75
sugarcane,3908.44,Harvest,2022-10-17,62
horse,1997.6,Harvest,2023-03-27,96
millets,7861.08,Harvest,2023-07-29,51
sheep,7090.16,Harvest,2022-12-04,71
sheep,5326.52,Investment,2024-02-25,12
buffalo,101.63,Harvest,2022-01-24,65
millets,4509.52,Investment,2022-08-20,81
fertilizer spreader,8860.52,Investment,2022-05-30,68
seed drill,182.32,Harvest,2023-07-07,92
hen,2281.94,Harvest,2023-03-04,92
pig,8051.68,Harvest,2022-07-05,21
pulses,9990.07,Harvest,2022-04-09,7
coconut,4349.45,Investment,2024-03-21,58
fruit,1473.11,Harvest,2023-11-17,39
hen,5746.43,Investment,2022-05-15,22
cow,6382.97,Harvest,2023-09-10,39
rubber,6477.06,Harvest,2024-04-30,62
fruit,6519.35,Harvest,2024-01-20,31
cow,6822.3,Investment,2022-02-26,73
goats,2656.54,Harvest,2024-04-06,14
coffee,2125.63,Investment,2022-12-10,94
fish,1228.39,Investment,2023-06-10,85
buffalo,474.49,Investment,2022-08-17,78
coconut,5102.73,Harvest,2022-11-29,70
vegetable,683.17,Investment,2023-04-10,93
horse,5946.04,Harvest,2024-02-01,36
sugarcane,6394.15,Harvest,2022-06-14,13
cows,1292.84,Harvest,2022-03-08,85
fertilizer spreader,7920.97,Investment,2022-06-08,49
cotton,7765.74,Harvest,2024-03-27,14
cow,3482.78,Harvest,2022-11-02,77
fertilizer spreader,699.35,Investment,2022-08-11,10
rubber,1600.82,Investment,2023-03-26,87
goats,8854.51,Investment,2023-08-06,97
fertilizer spreader,6636.54,Harvest,2023-05-29,50
rice,3539.92,Investment,2023-11-29,41
plough,3287.77,Investment,2023-12-10,36
pig,7184.4,Harvest,2024-03-23,53
millets,2139.15,Investment,2022-08-14,94
fertilizer spreader,7732.14,Investment,2023-11-11,1
rice,6141.58,Investment,2022-02-28,56
turkey,4350.95,Investment,2023-03-19,45
sprayer,2314.85,Investment,2022-02-15,57
duck,1046.99,Investment,2023-06-03,23
rubber,5308.67,Harvest,2022-01-23,38
seed drill,3703.75,Harvest,2022-08-08,7
millets,1444.24,Harvest,2022-02-10,75
cotton,9312.97,Harvest,2023-03-13,5
fish,308.88,Investment,2022-04-03,9
vegetable,2412.07,Harvest,2023-03-04,87
tractor,3799.25,Harvest,2023-12-07,80
pig,6898.07,Harvest,2024-04-26,65
vegetable,9587.21,Harvest,2024-05-09,62
groundnut,9839.63,Investment,2023-04-23,12
hen,5955.26,Harvest,2023-02-01,65
sprayer,1679.58,Investment,2023-11-05,82
tractor,6182.37,Investment,2024-06-19,41
plough,4054.81,Investment,2022-09-17,51
plough,9668.1,Investment,2024-04-02,1
seed drill,7259.0,Harvest,2023-12-06,3
fish,2418.92,Investment,2022-03-23,35
sugarcane,400.86,Investment,2023-01-03,23
tractor,4160.45,Investment,2022-12-11,80
irrigation system,3922.57,Harvest,2022-11-09,92
fertilizer spreader,9718.38,Harvest,2023-03-26,76
vegetable,6004.3,Harvest,2022-01-31,11
goats,8233.55,Harvest,2022-10-22,30
fertilizer spreader,4808.63,Harvest,2022-01-24,96
tea,2622.04,Harvest,2022-12-16,52
cows,9779.19,Harvest,2022-08-30,65
goats,5773.91,Harvest,2023-11-27,21
rubber,5103.2,Investment,2022-08-11,9
pig,9113.89,Investment,2022-01-18,21
groundnut,1874.82,Harvest,2024-01-17,39
maize,3659.92,Investment,2023-09-22,83
cotton,5642.28,Harvest,2024-01-26,93
horse,1832.95,Investment,2022-05-25,43
wheat,879.31,Harvest,2023-10-23,84
poultry,5599.72,Harvest,2022-06-26,91
tractor,3978.68,Harvest,2024-06-13,10
wheat,1410.28,Harvest,2023-12-29,79
cows,150.67,Investment,2024-01-12,95
duck,4620.33,Investment,2022-04-09,46
irrigation system,9509.98,Harvest,2022-03-05,71
vegetable,368.22,Investment,2022-05-02,53
tractor,9715.56,Harvest,2023-10-19,23
millets,2460.19,Investment,2022-12-25,91
horse,6067.23,Harvest,2023-11-12,40
hen,3131.71,Investment,2022-12-18,93
coconut,4942.63,Harvest,2023-09-29,82
groundnut,2045.51,Harvest,2022-07-15,20
irrigation system,3042.73,Investment,2024-06-01,39
tea,757.22,Investment,2023-01-21,6
maize,7133.08,Investment,2022-02-24,36
hen,1965.88,Harvest,2022-08-16,72
harvester,9510.45,Investment,2022-06-24,22
coffee,7835.63,Harvest,2022-08-05,41
duck,6122.16,Investment,2022-01-21,64
coconut,8408.57,Investment,2022-07-24,75
wheat,8832.74,Harvest,2022-06-18,85
fish,8622.83,Investment,2022-10-29,41
goat,8976.36,Investment,2023-08-28,26
sprayer,6740.24,Investment,2023-09-12,82
coconut,203.59,Harvest,2022-11-23,17
millets,4936.28,Investment,2023-04-03,34
fruit,9051.95,Harvest,2022-05-21,84
buffalo,101.29,Harvest,2022-02-24,29
turkey,5257.13,Investment,2023-05-02,80
sprayer,6445.06,Investment,2024-02-02,60
cows,5271.4,Harvest,2024-02-07,1
vegetable,8509.75,Investment,2023-02-20,81
poultry,601.57,Investment,2024-03-08,90
groundnut,5834.62,Investment,2023-03-22,37
cows,4937.73,Investment,2024-04-16,10
wheat,2238.63,Investment,2022-02-25,68
vegetable,3784.4,Investment,2023-07-23,16
goat,5346.59,Investment,2022-12-09,41
sugarcane,8769.17,Investment,2023-01-24,67
poultry,4277.58,Investment,2022-07-29,1
harvester,8896.2,Harvest,2023-03-19,59
groundnut,2358.96,Harvest,2022-09-08,28
rubber,4953.62,Investment,2023-10-11,55
cows,9736.44,Harvest,2022-09-13,24
turkey,9491.79,Harvest,2022-02-19,38
vegetable,4374.94,Investment,2023-01-02,53
harvester,2005.54,Investment,2024-05-08,36
duck,464.95,Harvest,2022-12-10,6
cow,7390.21,Investment,2024-05-25,88
sheep,101.58,Harvest,2022-10-19,5
hen,8480.75,Harvest,2023-06-24,82
coconut,6138.72,Harvest,2024-04-28,75
